Simulation 365/1000 completed for Minimax. Moves: 491, Time: 1.06 s, Score: 7140
Simulation 366/1000 completed for Minimax. Moves: 257, Time: 0.62 s, Score: 3108
Simulation 367/1000 completed for Minimax. Moves: 489, Time: 0.96 s, Score: 7120
Simulation 368/1000 completed for Minimax. Moves: 302, Time: 0.71 s, Score: 3900
Simulation 369/1000 completed for Minimax. Moves: 455, Time: 1.05 s, Score: 6744
Simulation 370/1000 completed for Minimax. Moves: 496, Time: 1.02 s, Score: 7264
Simulation 371/1000 completed for Minimax. Moves: 271, Time: 0.63 s, Score: 3232
Simulation 372/1000 completed for Minimax. Moves: 261, Time: 0.62 s, Score: 3156
Simulation 373/1000 completed for Minimax. Moves: 226, Time: 0.58 s, Score: 2768
Simulation 374/1000 completed for Minimax. Moves: 384, Time: 0.83 s, Score: 5452
Simulation 375/1000 completed for Minimax. Moves: 203, Time: 0.43 s, Score: 2188
Simulation 376/1000 completed for Minimax. Moves: 273, Time: 0.55 s, Score: 3272
Simulation 377/1000 completed for Minimax. Moves: 355, Time: 0.85 s, Score: 5208
Simulation 378/1000 completed for Minimax. Moves: 440, Time: 0.83 s, Score: 6444
Simulation 379/1000 completed for Minimax. Moves: 385, Time: 0.83 s, Score: 5612
Simulation 380/1000 completed for Minimax. Moves: 404, Time: 0.81 s, Score: 5644
Simulation 381/1000 completed for Minimax. Moves: 445, Time: 0.87 s, Score: 6528
Simulation 382/1000 completed for Minimax. Moves: 469, Time: 1.01 s, Score: 6924
Simulation 383/1000 completed for Minimax. Moves: 263, Time: 0.65 s, Score: 3208
Simulation 384/1000 completed for Minimax. Moves: 279, Time: 0.60 s, Score: 3364
Simulation 385/1000 completed for Minimax. Moves: 487, Time: 0.92 s, Score: 6956
Simulation 386/1000 completed for Minimax. Moves: 246, Time: 0.51 s, Score: 3024
Simulation 387/1000 completed for Minimax. Moves: 265, Time: 0.66 s, Score: 3204
Simulation 388/1000 completed for Minimax. Moves: 311, Time: 0.62 s, Score: 3824
Simulation 389/1000 completed for Minimax. Moves: 253, Time: 0.61 s, Score: 3080
Simulation 390/1000 completed for Minimax. Moves: 278, Time: 0.61 s, Score: 3348
Simulation 391/1000 completed for Minimax. Moves: 604, Time: 1.26 s, Score: 10424
Simulation 392/1000 completed for Minimax. Moves: 428, Time: 0.96 s, Score: 6348
Simulation 393/1000 completed for Minimax. Moves: 204, Time: 0.51 s, Score: 2416
Simulation 394/1000 completed for Minimax. Moves: 260, Time: 0.61 s, Score: 3148
Simulation 395/1000 completed for Minimax. Moves: 410, Time: 0.85 s, Score: 5900
Simulation 396/1000 completed for Minimax. Moves: 465, Time: 0.99 s, Score: 6864
Simulation 397/1000 completed for Minimax. Moves: 516, Time: 1.03 s, Score: 7392
Simulation 398/1000 completed for Minimax. Moves: 284, Time: 0.62 s, Score: 3416
Simulation 399/1000 completed for Minimax. Moves: 400, Time: 0.78 s, Score: 5708
Simulation 400/1000 completed for Minimax. Moves: 256, Time: 0.62 s, Score: 3104
Simulation 401/1000 completed for Minimax. Moves: 178, Time: 0.42 s, Score: 1748
Simulation 402/1000 completed for Minimax. Moves: 246, Time: 0.57 s, Score: 3020
Simulation 403/1000 completed for Minimax. Moves: 399, Time: 0.81 s, Score: 5768
Simulation 404/1000 completed for Minimax. Moves: 460, Time: 0.88 s, Score: 6848
Simulation 405/1000 completed for Minimax. Moves: 407, Time: 0.76 s, Score: 5736
Simulation 406/1000 completed for Minimax. Moves: 436, Time: 0.92 s, Score: 6384
Simulation 407/1000 completed for Minimax. Moves: 368, Time: 0.86 s, Score: 5368
Simulation 408/1000 completed for Minimax. Moves: 262, Time: 0.62 s, Score: 3160
Simulation 409/1000 completed for Minimax. Moves: 317, Time: 0.71 s, Score: 4624
Simulation 410/1000 completed for Minimax. Moves: 628, Time: 1.23 s, Score: 10688
Simulation 411/1000 completed for Minimax. Moves: 480, Time: 0.99 s, Score: 7040
Simulation 412/1000 completed for Minimax. Moves: 387, Time: 0.78 s, Score: 5512
Simulation 413/1000 completed for Minimax. Moves: 475, Time: 0.98 s, Score: 7012
Simulation 414/1000 completed for Minimax. Moves: 462, Time: 0.97 s, Score: 6768
Simulation 415/1000 completed for Minimax. Moves: 442, Time: 0.94 s, Score: 6456
Simulation 416/1000 completed for Minimax. Moves: 254, Time: 0.63 s, Score: 3120
Simulation 417/1000 completed for Minimax. Moves: 489, Time: 1.17 s, Score: 7148
Simulation 418/1000 completed for Minimax. Moves: 411, Time: 0.82 s, Score: 5860
Simulation 419/1000 completed for Minimax. Moves: 328, Time: 0.66 s, Score: 4736
Simulation 420/1000 completed for Minimax. Moves: 247, Time: 0.63 s, Score: 3032
Simulation 421/1000 completed for Minimax. Moves: 408, Time: 0.91 s, Score: 5740
Simulation 422/1000 completed for Minimax. Moves: 473, Time: 1.08 s, Score: 6956
Simulation 423/1000 completed for Minimax. Moves: 227, Time: 0.58 s, Score: 2780
Simulation 424/1000 completed for Minimax. Moves: 269, Time: 0.60 s, Score: 3252
Simulation 425/1000 completed for Minimax. Moves: 146, Time: 0.39 s, Score: 1424
Simulation 426/1000 completed for Minimax. Moves: 242, Time: 0.55 s, Score: 3008
Simulation 427/1000 completed for Minimax. Moves: 283, Time: 0.59 s, Score: 3512
Simulation 428/1000 completed for Minimax. Moves: 666, Time: 1.39 s, Score: 11384
Simulation 429/1000 completed for Minimax. Moves: 258, Time: 0.62 s, Score: 3100
Simulation 430/1000 completed for Minimax. Moves: 383, Time: 0.82 s, Score: 5504
Simulation 431/1000 completed for Minimax. Moves: 708, Time: 1.38 s, Score: 11908
Simulation 432/1000 completed for Minimax. Moves: 490, Time: 1.05 s, Score: 7172
Simulation 433/1000 completed for Minimax. Moves: 256, Time: 0.61 s, Score: 3132
Simulation 434/1000 completed for Minimax. Moves: 489, Time: 1.08 s, Score: 7148
Simulation 435/1000 completed for Minimax. Moves: 444, Time: 0.95 s, Score: 6516
Simulation 436/1000 completed for Minimax. Moves: 442, Time: 0.81 s, Score: 6480
Simulation 437/1000 completed for Minimax. Moves: 359, Time: 0.83 s, Score: 5052
Simulation 438/1000 completed for Minimax. Moves: 487, Time: 0.97 s, Score: 7100
Simulation 439/1000 completed for Minimax. Moves: 260, Time: 0.60 s, Score: 3120
Simulation 440/1000 completed for Minimax. Moves: 277, Time: 0.67 s, Score: 3352
Simulation 441/1000 completed for Minimax. Moves: 457, Time: 0.99 s, Score: 6692
Simulation 442/1000 completed for Minimax. Moves: 389, Time: 0.70 s, Score: 5604
Simulation 443/1000 completed for Minimax. Moves: 438, Time: 0.92 s, Score: 6464
Simulation 444/1000 completed for Minimax. Moves: 151, Time: 0.40 s, Score: 1492
Simulation 445/1000 completed for Minimax. Moves: 494, Time: 0.97 s, Score: 7172
Simulation 446/1000 completed for Minimax. Moves: 264, Time: 0.66 s, Score: 3196
Simulation 447/1000 completed for Minimax. Moves: 317, Time: 0.76 s, Score: 4672
Simulation 448/1000 completed for Minimax. Moves: 483, Time: 1.02 s, Score: 7132
Simulation 449/1000 completed for Minimax. Moves: 331, Time: 0.70 s, Score: 4748
Simulation 450/1000 completed for Minimax. Moves: 426, Time: 0.91 s, Score: 6384
Simulation 451/1000 completed for Minimax. Moves: 375, Time: 0.85 s, Score: 5416
Simulation 452/1000 completed for Minimax. Moves: 425, Time: 1.02 s, Score: 6372
Simulation 453/1000 completed for Minimax. Moves: 253, Time: 0.65 s, Score: 3072
Simulation 454/1000 completed for Minimax. Moves: 377, Time: 0.85 s, Score: 5428
Simulation 455/1000 completed for Minimax. Moves: 151, Time: 0.38 s, Score: 1452
Simulation 456/1000 completed for Minimax. Moves: 260, Time: 0.63 s, Score: 3148
Simulation 457/1000 completed for Minimax. Moves: 489, Time: 0.93 s, Score: 7276
Simulation 458/1000 completed for Minimax. Moves: 281, Time: 0.61 s, Score: 3384
Simulation 459/1000 completed for Minimax. Moves: 338, Time: 0.73 s, Score: 4836
Simulation 460/1000 completed for Minimax. Moves: 481, Time: 1.07 s, Score: 6964
Simulation 461/1000 completed for Minimax. Moves: 270, Time: 0.62 s, Score: 3244
Simulation 462/1000 completed for Minimax. Moves: 260, Time: 0.59 s, Score: 3176
Simulation 463/1000 completed for Minimax. Moves: 304, Time: 0.67 s, Score: 3628
Simulation 464/1000 completed for Minimax. Moves: 496, Time: 1.11 s, Score: 7172
Simulation 465/1000 completed for Minimax. Moves: 482, Time: 1.07 s, Score: 7044
Simulation 466/1000 completed for Minimax. Moves: 270, Time: 0.67 s, Score: 3276
Simulation 467/1000 completed for Minimax. Moves: 386, Time: 0.87 s, Score: 5576
Simulation 468/1000 completed for Minimax. Moves: 363, Time: 0.87 s, Score: 5304
Simulation 469/1000 completed for Minimax. Moves: 434, Time: 1.01 s, Score: 6376
Simulation 470/1000 completed for Minimax. Moves: 273, Time: 0.69 s, Score: 3324
Simulation 471/1000 completed for Minimax. Moves: 269, Time: 0.65 s, Score: 3264
Simulation 472/1000 completed for Minimax. Moves: 266, Time: 0.57 s, Score: 3240
Simulation 473/1000 completed for Minimax. Moves: 347, Time: 0.79 s, Score: 5092
Simulation 474/1000 completed for Minimax. Moves: 462, Time: 0.99 s, Score: 6868
Simulation 475/1000 completed for Minimax. Moves: 156, Time: 0.41 s, Score: 1468
Simulation 476/1000 completed for Minimax. Moves: 413, Time: 0.92 s, Score: 6272
Simulation 477/1000 completed for Minimax. Moves: 396, Time: 0.80 s, Score: 5672
Simulation 478/1000 completed for Minimax. Moves: 196, Time: 0.51 s, Score: 2376
Simulation 479/1000 completed for Minimax. Moves: 457, Time: 1.01 s, Score: 6656
Simulation 480/1000 completed for Minimax. Moves: 414, Time: 0.94 s, Score: 5812
Simulation 481/1000 completed for Minimax. Moves: 604, Time: 1.19 s, Score: 10476
Simulation 482/1000 completed for Minimax. Moves: 388, Time: 0.77 s, Score: 5492
Simulation 483/1000 completed for Minimax. Moves: 257, Time: 0.51 s, Score: 3152
Simulation 484/1000 completed for Minimax. Moves: 647, Time: 1.31 s, Score: 10968
Simulation 485/1000 completed for Minimax. Moves: 266, Time: 0.65 s, Score: 3204
Simulation 486/1000 completed for Minimax. Moves: 398, Time: 0.86 s, Score: 5636
Simulation 487/1000 completed for Minimax. Moves: 664, Time: 1.31 s, Score: 11436
Simulation 488/1000 completed for Minimax. Moves: 475, Time: 0.97 s, Score: 6864
Simulation 489/1000 completed for Minimax. Moves: 473, Time: 0.91 s, Score: 6948
Simulation 490/1000 completed for Minimax. Moves: 387, Time: 0.83 s, Score: 5520
Simulation 491/1000 completed for Minimax. Moves: 311, Time: 0.65 s, Score: 4068
Simulation 492/1000 completed for Minimax. Moves: 411, Time: 0.76 s, Score: 6116
Simulation 493/1000 completed for Minimax. Moves: 479, Time: 0.96 s, Score: 7080
Simulation 494/1000 completed for Minimax. Moves: 275, Time: 0.63 s, Score: 3244
Simulation 495/1000 completed for Minimax. Moves: 429, Time: 0.95 s, Score: 6372
Simulation 496/1000 completed for Minimax. Moves: 510, Time: 1.02 s, Score: 7304
Simulation 497/1000 completed for Minimax. Moves: 497, Time: 1.07 s, Score: 7172
Simulation 498/1000 completed for Minimax. Moves: 461, Time: 1.07 s, Score: 6768
Simulation 499/1000 completed for Minimax. Moves: 377, Time: 0.84 s, Score: 5428
Simulation 500/1000 completed for Minimax. Moves: 452, Time: 0.97 s, Score: 6564
Simulation 501/1000 completed for Minimax. Moves: 374, Time: 0.82 s, Score: 5364
Simulation 502/1000 completed for Minimax. Moves: 457, Time: 0.99 s, Score: 6596
Simulation 503/1000 completed for Minimax. Moves: 406, Time: 0.83 s, Score: 5848
Simulation 504/1000 completed for Minimax. Moves: 373, Time: 0.87 s, Score: 5364
Simulation 505/1000 completed for Minimax. Moves: 412, Time: 0.86 s, Score: 5768
Simulation 506/1000 completed for Minimax. Moves: 267, Time: 0.64 s, Score: 3260
Simulation 507/1000 completed for Minimax. Moves: 137, Time: 0.40 s, Score: 1328
Simulation 508/1000 completed for Minimax. Moves: 275, Time: 0.63 s, Score: 3264
Simulation 509/1000 completed for Minimax. Moves: 453, Time: 1.00 s, Score: 6752
Simulation 510/1000 completed for Minimax. Moves: 329, Time: 0.66 s, Score: 4320
Simulation 511/1000 completed for Minimax. Moves: 482, Time: 0.97 s, Score: 7060
Simulation 512/1000 completed for Minimax. Moves: 265, Time: 0.58 s, Score: 3192
Simulation 513/1000 completed for Minimax. Moves: 447, Time: 1.06 s, Score: 6540
Simulation 514/1000 completed for Minimax. Moves: 275, Time: 0.59 s, Score: 3348
Simulation 515/1000 completed for Minimax. Moves: 385, Time: 0.95 s, Score: 5504
Simulation 516/1000 completed for Minimax. Moves: 496, Time: 0.98 s, Score: 7184
Simulation 517/1000 completed for Minimax. Moves: 379, Time: 0.75 s, Score: 5340
Simulation 518/1000 completed for Minimax. Moves: 467, Time: 0.95 s, Score: 6976
Simulation 519/1000 completed for Minimax. Moves: 211, Time: 0.55 s, Score: 2476
Simulation 520/1000 completed for Minimax. Moves: 154, Time: 0.38 s, Score: 1508
Simulation 521/1000 completed for Minimax. Moves: 265, Time: 0.60 s, Score: 3192
Simulation 522/1000 completed for Minimax. Moves: 280, Time: 0.64 s, Score: 3500
Simulation 523/1000 completed for Minimax. Moves: 278, Time: 0.67 s, Score: 3288
Simulation 524/1000 completed for Minimax. Moves: 296, Time: 0.64 s, Score: 3696
Simulation 525/1000 completed for Minimax. Moves: 484, Time: 1.03 s, Score: 7072
Simulation 526/1000 completed for Minimax. Moves: 524, Time: 1.08 s, Score: 7672
Simulation 527/1000 completed for Minimax. Moves: 305, Time: 0.69 s, Score: 4576
Simulation 528/1000 completed for Minimax. Moves: 254, Time: 0.62 s, Score: 3056
Simulation 529/1000 completed for Minimax. Moves: 237, Time: 0.56 s, Score: 2760
Simulation 530/1000 completed for Minimax. Moves: 391, Time: 0.76 s, Score: 5480
Simulation 531/1000 completed for Minimax. Moves: 254, Time: 0.64 s, Score: 3120
Simulation 532/1000 completed for Minimax. Moves: 263, Time: 0.60 s, Score: 3136
Simulation 533/1000 completed for Minimax. Moves: 485, Time: 0.94 s, Score: 7100
Simulation 534/1000 completed for Minimax. Moves: 261, Time: 0.57 s, Score: 3256
Simulation 535/1000 completed for Minimax. Moves: 444, Time: 0.90 s, Score: 6716
Simulation 536/1000 completed for Minimax. Moves: 752, Time: 1.57 s, Score: 12456
Simulation 537/1000 completed for Minimax. Moves: 254, Time: 0.63 s, Score: 3116
Simulation 538/1000 completed for Minimax. Moves: 204, Time: 0.56 s, Score: 2408
Simulation 539/1000 completed for Minimax. Moves: 266, Time: 0.62 s, Score: 3204
Simulation 540/1000 completed for Minimax. Moves: 262, Time: 0.68 s, Score: 3120
Simulation 541/1000 completed for Minimax. Moves: 278, Time: 0.64 s, Score: 3292
Simulation 542/1000 completed for Minimax. Moves: 470, Time: 0.97 s, Score: 6960
Simulation 543/1000 completed for Minimax. Moves: 144, Time: 0.40 s, Score: 1388
Simulation 544/1000 completed for Minimax. Moves: 337, Time: 0.76 s, Score: 5004
Simulation 545/1000 completed for Minimax. Moves: 370, Time: 0.62 s, Score: 5400
Simulation 546/1000 completed for Minimax. Moves: 278, Time: 0.67 s, Score: 3368
Simulation 547/1000 completed for Minimax. Moves: 258, Time: 0.61 s, Score: 3136
Simulation 548/1000 completed for Minimax. Moves: 247, Time: 0.51 s, Score: 2844
Simulation 549/1000 completed for Minimax. Moves: 198, Time: 0.51 s, Score: 2384
Simulation 550/1000 completed for Minimax. Moves: 676, Time: 1.40 s, Score: 11600
Simulation 551/1000 completed for Minimax. Moves: 438, Time: 0.95 s, Score: 6388
Simulation 552/1000 completed for Minimax. Moves: 478, Time: 1.06 s, Score: 6952
Simulation 553/1000 completed for Minimax. Moves: 275, Time: 0.61 s, Score: 3292
Simulation 554/1000 completed for Minimax. Moves: 436, Time: 1.00 s, Score: 6428
Simulation 555/1000 completed for Minimax. Moves: 220, Time: 0.59 s, Score: 2616
Simulation 556/1000 completed for Minimax. Moves: 450, Time: 0.95 s, Score: 6588
Simulation 557/1000 completed for Minimax. Moves: 261, Time: 0.62 s, Score: 3156
Simulation 558/1000 completed for Minimax. Moves: 370, Time: 0.88 s, Score: 5372
Simulation 559/1000 completed for Minimax. Moves: 290, Time: 0.67 s, Score: 3464
Simulation 560/1000 completed for Minimax. Moves: 449, Time: 0.92 s, Score: 6716
Simulation 561/1000 completed for Minimax. Moves: 211, Time: 0.49 s, Score: 2492
Simulation 562/1000 completed for Minimax. Moves: 492, Time: 0.94 s, Score: 7196
Simulation 563/1000 completed for Minimax. Moves: 478, Time: 0.93 s, Score: 7064
Simulation 564/1000 completed for Minimax. Moves: 300, Time: 0.63 s, Score: 3776
Simulation 565/1000 completed for Minimax. Moves: 433, Time: 0.81 s, Score: 6308
Simulation 566/1000 completed for Minimax. Moves: 484, Time: 1.05 s, Score: 7024
Simulation 567/1000 completed for Minimax. Moves: 586, Time: 1.27 s, Score: 10252
Simulation 568/1000 completed for Minimax. Moves: 427, Time: 0.89 s, Score: 6120
Simulation 569/1000 completed for Minimax. Moves: 242, Time: 0.58 s, Score: 2920
Simulation 570/1000 completed for Minimax. Moves: 200, Time: 0.54 s, Score: 2360
Simulation 571/1000 completed for Minimax. Moves: 361, Time: 0.77 s, Score: 5288
Simulation 572/1000 completed for Minimax. Moves: 157, Time: 0.40 s, Score: 1520
Simulation 573/1000 completed for Minimax. Moves: 401, Time: 0.93 s, Score: 5648
Simulation 574/1000 completed for Minimax. Moves: 245, Time: 0.62 s, Score: 2912
Simulation 575/1000 completed for Minimax. Moves: 345, Time: 0.80 s, Score: 4948
Simulation 576/1000 completed for Minimax. Moves: 464, Time: 0.90 s, Score: 6736
Simulation 577/1000 completed for Minimax. Moves: 486, Time: 1.07 s, Score: 7112
Simulation 578/1000 completed for Minimax. Moves: 327, Time: 0.69 s, Score: 4424
Simulation 579/1000 completed for Minimax. Moves: 288, Time: 0.68 s, Score: 3644
Simulation 580/1000 completed for Minimax. Moves: 273, Time: 0.57 s, Score: 3236
Simulation 581/1000 completed for Minimax. Moves: 436, Time: 0.97 s, Score: 6408
Simulation 582/1000 completed for Minimax. Moves: 492, Time: 0.96 s, Score: 7164
Simulation 583/1000 completed for Minimax. Moves: 255, Time: 0.60 s, Score: 3128
Simulation 584/1000 completed for Minimax. Moves: 261, Time: 0.54 s, Score: 3224
Simulation 585/1000 completed for Minimax. Moves: 228, Time: 0.51 s, Score: 2628
Simulation 586/1000 completed for Minimax. Moves: 232, Time: 0.53 s, Score: 2884
Simulation 587/1000 completed for Minimax. Moves: 275, Time: 0.60 s, Score: 3308
Simulation 588/1000 completed for Minimax. Moves: 237, Time: 0.60 s, Score: 2900
Simulation 589/1000 completed for Minimax. Moves: 222, Time: 0.55 s, Score: 2764
Simulation 590/1000 completed for Minimax. Moves: 463, Time: 0.86 s, Score: 6620
Simulation 591/1000 completed for Minimax. Moves: 494, Time: 0.99 s, Score: 7160
Simulation 592/1000 completed for Minimax. Moves: 413, Time: 0.86 s, Score: 6272
Simulation 593/1000 completed for Minimax. Moves: 266, Time: 0.64 s, Score: 3176
Simulation 594/1000 completed for Minimax. Moves: 374, Time: 0.73 s, Score: 5352
Simulation 595/1000 completed for Minimax. Moves: 285, Time: 0.68 s, Score: 3560
Simulation 596/1000 completed for Minimax. Moves: 357, Time: 0.66 s, Score: 5184
Simulation 597/1000 completed for Minimax. Moves: 394, Time: 0.88 s, Score: 5564
Simulation 598/1000 completed for Minimax. Moves: 440, Time: 0.97 s, Score: 6444
Simulation 599/1000 completed for Minimax. Moves: 370, Time: 0.86 s, Score: 5396
Simulation 600/1000 completed for Minimax. Moves: 256, Time: 0.58 s, Score: 3128
Simulation 601/1000 completed for Minimax. Moves: 439, Time: 0.84 s, Score: 6400
Simulation 602/1000 completed for Minimax. Moves: 497, Time: 1.02 s, Score: 7156
Simulation 603/1000 completed for Minimax. Moves: 178, Time: 0.42 s, Score: 1768
Simulation 604/1000 completed for Minimax. Moves: 446, Time: 0.94 s, Score: 6488
Simulation 605/1000 completed for Minimax. Moves: 436, Time: 0.90 s, Score: 6436
Simulation 606/1000 completed for Minimax. Moves: 328, Time: 0.68 s, Score: 4876
Simulation 607/1000 completed for Minimax. Moves: 455, Time: 0.89 s, Score: 6656
Simulation 608/1000 completed for Minimax. Moves: 145, Time: 0.35 s, Score: 1408
Simulation 609/1000 completed for Minimax. Moves: 487, Time: 0.96 s, Score: 7128
Simulation 610/1000 completed for Minimax. Moves: 437, Time: 0.90 s, Score: 6436
Simulation 611/1000 completed for Minimax. Moves: 436, Time: 0.90 s, Score: 6428
Simulation 612/1000 completed for Minimax. Moves: 483, Time: 0.86 s, Score: 7116
Simulation 613/1000 completed for Minimax. Moves: 187, Time: 0.44 s, Score: 1944
Simulation 614/1000 completed for Minimax. Moves: 410, Time: 0.93 s, Score: 6184
Simulation 615/1000 completed for Minimax. Moves: 270, Time: 0.58 s, Score: 3220
Simulation 616/1000 completed for Minimax. Moves: 252, Time: 0.59 s, Score: 3116
Simulation 617/1000 completed for Minimax. Moves: 497, Time: 1.00 s, Score: 7192
Simulation 618/1000 completed for Minimax. Moves: 297, Time: 0.68 s, Score: 3496
Simulation 619/1000 completed for Minimax. Moves: 467, Time: 0.83 s, Score: 6952
Simulation 620/1000 completed for Minimax. Moves: 693, Time: 1.38 s, Score: 11812
Simulation 621/1000 completed for Minimax. Moves: 449, Time: 0.96 s, Score: 6552
Simulation 622/1000 completed for Minimax. Moves: 250, Time: 0.64 s, Score: 3120
Simulation 623/1000 completed for Minimax. Moves: 506, Time: 1.03 s, Score: 7328
Simulation 624/1000 completed for Minimax. Moves: 459, Time: 1.06 s, Score: 6844
Simulation 625/1000 completed for Minimax. Moves: 495, Time: 1.02 s, Score: 7136
Simulation 626/1000 completed for Minimax. Moves: 301, Time: 0.67 s, Score: 3640
Simulation 627/1000 completed for Minimax. Moves: 266, Time: 0.63 s, Score: 3188
Simulation 628/1000 completed for Minimax. Moves: 382, Time: 0.85 s, Score: 5452
Simulation 629/1000 completed for Minimax. Moves: 254, Time: 0.62 s, Score: 3080
Simulation 630/1000 completed for Minimax. Moves: 475, Time: 0.98 s, Score: 7016
Simulation 631/1000 completed for Minimax. Moves: 281, Time: 0.67 s, Score: 3396
Simulation 632/1000 completed for Minimax. Moves: 433, Time: 0.96 s, Score: 6440
Simulation 633/1000 completed for Minimax. Moves: 408, Time: 0.89 s, Score: 5684
Simulation 634/1000 completed for Minimax. Moves: 260, Time: 0.59 s, Score: 3148
Simulation 635/1000 completed for Minimax. Moves: 312, Time: 0.66 s, Score: 4636
Simulation 636/1000 completed for Minimax. Moves: 490, Time: 0.96 s, Score: 7148
Simulation 637/1000 completed for Minimax. Moves: 487, Time: 0.94 s, Score: 7100
Simulation 638/1000 completed for Minimax. Moves: 445, Time: 0.91 s, Score: 6468
Simulation 639/1000 completed for Minimax. Moves: 254, Time: 0.62 s, Score: 3072
Simulation 640/1000 completed for Minimax. Moves: 293, Time: 0.61 s, Score: 3508
Simulation 641/1000 completed for Minimax. Moves: 272, Time: 0.66 s, Score: 3268
Simulation 642/1000 completed for Minimax. Moves: 668, Time: 1.42 s, Score: 11428
Simulation 643/1000 completed for Minimax. Moves: 256, Time: 0.56 s, Score: 3148
Simulation 644/1000 completed for Minimax. Moves: 469, Time: 0.87 s, Score: 6928
Simulation 645/1000 completed for Minimax. Moves: 402, Time: 0.75 s, Score: 6076
Simulation 646/1000 completed for Minimax. Moves: 260, Time: 0.62 s, Score: 3168
Simulation 647/1000 completed for Minimax. Moves: 241, Time: 0.62 s, Score: 3004
Simulation 648/1000 completed for Minimax. Moves: 374, Time: 0.80 s, Score: 5368
Simulation 649/1000 completed for Minimax. Moves: 284, Time: 0.60 s, Score: 3536
Simulation 650/1000 completed for Minimax. Moves: 695, Time: 1.28 s, Score: 11688
Simulation 651/1000 completed for Minimax. Moves: 413, Time: 0.90 s, Score: 5816
Simulation 652/1000 completed for Minimax. Moves: 358, Time: 0.81 s, Score: 5284
Simulation 653/1000 completed for Minimax. Moves: 503, Time: 1.10 s, Score: 7304
Simulation 654/1000 completed for Minimax. Moves: 282, Time: 0.65 s, Score: 3396
Simulation 655/1000 completed for Minimax. Moves: 445, Time: 0.96 s, Score: 6512
Simulation 656/1000 completed for Minimax. Moves: 503, Time: 1.19 s, Score: 7308
Simulation 657/1000 completed for Minimax. Moves: 311, Time: 0.61 s, Score: 3820
Simulation 658/1000 completed for Minimax. Moves: 370, Time: 0.85 s, Score: 5364
Simulation 659/1000 completed for Minimax. Moves: 246, Time: 0.60 s, Score: 3064
Simulation 660/1000 completed for Minimax. Moves: 395, Time: 0.81 s, Score: 5656
Simulation 661/1000 completed for Minimax. Moves: 168, Time: 0.40 s, Score: 1748
Simulation 662/1000 completed for Minimax. Moves: 391, Time: 0.92 s, Score: 5496
Simulation 663/1000 completed for Minimax. Moves: 439, Time: 0.95 s, Score: 6392
Simulation 664/1000 completed for Minimax. Moves: 379, Time: 0.79 s, Score: 5392
Simulation 665/1000 completed for Minimax. Moves: 396, Time: 0.83 s, Score: 5756
Simulation 666/1000 completed for Minimax. Moves: 664, Time: 1.38 s, Score: 11416
Simulation 667/1000 completed for Minimax. Moves: 172, Time: 0.37 s, Score: 1708
Simulation 668/1000 completed for Minimax. Moves: 349, Time: 0.75 s, Score: 4996
Simulation 669/1000 completed for Minimax. Moves: 439, Time: 0.91 s, Score: 6396
Simulation 670/1000 completed for Minimax. Moves: 400, Time: 0.91 s, Score: 5692
Simulation 671/1000 completed for Minimax. Moves: 305, Time: 0.65 s, Score: 3812
Simulation 672/1000 completed for Minimax. Moves: 422, Time: 0.98 s, Score: 6304
Simulation 673/1000 completed for Minimax. Moves: 288, Time: 0.58 s, Score: 3432
Simulation 674/1000 completed for Minimax. Moves: 296, Time: 0.72 s, Score: 3512
Simulation 675/1000 completed for Minimax. Moves: 274, Time: 0.62 s, Score: 3296
Simulation 676/1000 completed for Minimax. Moves: 265, Time: 0.58 s, Score: 3244
Simulation 677/1000 completed for Minimax. Moves: 392, Time: 0.84 s, Score: 5616
Simulation 678/1000 completed for Minimax. Moves: 476, Time: 0.97 s, Score: 7040
Simulation 679/1000 completed for Minimax. Moves: 158, Time: 0.41 s, Score: 1584
Simulation 680/1000 completed for Minimax. Moves: 469, Time: 1.00 s, Score: 6992
Simulation 681/1000 completed for Minimax. Moves: 388, Time: 0.81 s, Score: 5580
Simulation 682/1000 completed for Minimax. Moves: 373, Time: 0.77 s, Score: 5388
Simulation 683/1000 completed for Minimax. Moves: 160, Time: 0.43 s, Score: 1592
Simulation 684/1000 completed for Minimax. Moves: 389, Time: 0.88 s, Score: 5640
Simulation 685/1000 completed for Minimax. Moves: 457, Time: 0.97 s, Score: 6584
Simulation 686/1000 completed for Minimax. Moves: 452, Time: 0.95 s, Score: 6752
Simulation 687/1000 completed for Minimax. Moves: 263, Time: 0.57 s, Score: 3196
Simulation 688/1000 completed for Minimax. Moves: 321, Time: 0.69 s, Score: 4900
Simulation 689/1000 completed for Minimax. Moves: 389, Time: 0.82 s, Score: 5616
Simulation 690/1000 completed for Minimax. Moves: 502, Time: 0.87 s, Score: 7252
Simulation 691/1000 completed for Minimax. Moves: 502, Time: 1.14 s, Score: 7236
Simulation 692/1000 completed for Minimax. Moves: 522, Time: 1.09 s, Score: 7444
Simulation 693/1000 completed for Minimax. Moves: 483, Time: 0.98 s, Score: 7068
Simulation 694/1000 completed for Minimax. Moves: 397, Time: 0.89 s, Score: 6016
Simulation 695/1000 completed for Minimax. Moves: 252, Time: 0.60 s, Score: 3084
Simulation 696/1000 completed for Minimax. Moves: 205, Time: 0.49 s, Score: 2448
Simulation 697/1000 completed for Minimax. Moves: 442, Time: 1.03 s, Score: 6452
