19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
19.08.2024 21:02:42 - Play - DFS Bot player, Score: 0, Reason for death: Hit the wall, Moves: 12, Snake Length: 1, Turns: 1
